"tweetid","originaltext","text","sentiment","score","sentimentnegscore","sentimentneuscore","sentimentposscore","src","type","entity"
1322143429309145000,"RT @kwamboqa: Worry less pals.Fom ya kubuy credo na mpesa ndo hii.

Using paybill 990960,you can now buy or top up credit from your mpesa t…","RT @kwamboqa: Worry less pals.Fom ya kubuy credo na mpesa ndo hii.

Using paybill 990960,you can now buy or top up credit from your mpesa t…","NEUTRAL",0.8734,0.043,0.8731,0.0839,"Twitter for Android","COMMERCIAL_ITEM","990960"
1322145815255724000,"RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","NEUTRAL",0.8137,0.0014,0.852,0.1466,"Twitter for Android","OTHER","990960"
1322146641470738400,"RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","POSITIVE",0.9462,0.0008,0.2884,0.7108,"Twitter for Android","OTHER","990960"
1322146791626780700,"RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","NEUTRAL",0.5212,0.0005,0.9555,0.044,"Twitter for Android","OTHER","990960"
1322148454894915600,"RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","NEUTRAL",0.5212,0.0005,0.9555,0.044,"Twitter for Android","OTHER","990960"
1322150003448729600,"RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","POSITIVE",0.9462,0.0008,0.2884,0.7108,"Twitter for Android","OTHER","990960"
1322150402964529200,"Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️… https://t.co/m39RV001FE","Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️… https://t.co/m39RV001FE","NEUTRAL",0.915,0.0001,0.9859,0.014,"Twitter for Android","OTHER","990960"
1322151346489954300,"RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","POSITIVE",0.9462,0.0008,0.2884,0.7108,"Twitter for Android","OTHER","990960"
1322153151017996300,"RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","RT @DeeFrozy: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up yo…","POSITIVE",0.9462,0.0008,0.2884,0.7108,"Twitter for Android","OTHER","990960"
1322153786446618600,"RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","NEUTRAL",0.5212,0.0005,0.9555,0.044,"Twitter for Android","OTHER","990960"
1322154306519339000,"RT @kwamboqa: Worry less pals.Fom ya kubuy credo na mpesa ndo hii.

Using paybill 990960,you can now buy or top up credit from your mpesa t…","RT @kwamboqa: Worry less pals.Fom ya kubuy credo na mpesa ndo hii.

Using paybill 990960,you can now buy or top up credit from your mpesa t…","NEUTRAL",0.8734,0.043,0.8731,0.0839,"Twitter for Android","COMMERCIAL_ITEM","990960"
1322157520861991000,"RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","NEUTRAL",0.5212,0.0005,0.9555,0.044,"Twitter for Android","OTHER","990960"
1322166937170911200,"Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to… https://t.co/1mAEQpXcMb","Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to… https://t.co/1mAEQpXcMb","POSITIVE",0.9689,0.0009,0.4923,0.5068,"Twitter for Android","OTHER","990960"
1322176416008577000,"RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","NEUTRAL",0.8137,0.0014,0.852,0.1466,"Twitter for Android","OTHER","990960"
1322184400101146600,"RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","NEUTRAL",0.8137,0.0014,0.852,0.1466,"Twitter for Android","OTHER","990960"
1322207618320887800,"RT @kwamboqa: Worry less pals.Fom ya kubuy credo na mpesa ndo hii.

Using paybill 990960,you can now buy or top up credit from your mpesa t…","RT @kwamboqa: Worry less pals.Fom ya kubuy credo na mpesa ndo hii.

Using paybill 990960,you can now buy or top up credit from your mpesa t…","NEUTRAL",0.8734,0.043,0.8731,0.0839,"Twitter for Android","COMMERCIAL_ITEM","990960"
1322211368863441000,"RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","NEUTRAL",0.8137,0.0014,0.852,0.1466,"Twitter for Android","OTHER","990960"
1322211848536707000,"RT @CaPtAiNShAko: Embrace cashless transaction through the use of Mpesa. It is fast, easy and reliable. Use the paybill number 990960 to to…","RT @CaPtAiNShAko: Embrace cashless transaction through the use of Mpesa. It is fast, easy and reliable. Use the paybill number 990960 to to…","POSITIVE",0.9799,0.0005,0.1209,0.8786,"Twitter for Android","OTHER","990960"
1322217142842990600,"RT @CaPtAiNShAko: Embrace cashless transaction through the use of Mpesa. It is fast, easy and reliable. Use the paybill number 990960 to to…","RT @CaPtAiNShAko: Embrace cashless transaction through the use of Mpesa. It is fast, easy and reliable. Use the paybill number 990960 to to…","POSITIVE",0.9799,0.0005,0.1209,0.8786,"Twitter for Android","OTHER","990960"
1322219274484830200,"Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

G… https://t.co/kvnJaHTsvA","Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

G… https://t.co/kvnJaHTsvA","NEUTRAL",0.9172,0.0002,0.9402,0.0596,"Twitter for Android","OTHER","990960"
1322219462192517000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322219511404093400,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322219513304277000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322219832243347500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322220204752076800,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322220475523731500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for iPhone","OTHER","990960"
1322220679362715600,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322221236320166000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322221310693511200,"Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to… https://t.co/mBjDVsU24k","Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to… https://t.co/mBjDVsU24k","NEUTRAL",0.972,0.0007,0.5008,0.4986,"Twitter for iPhone","OTHER","990960"
1322221793579569200,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for iPhone","OTHER","990960"
1322221834914451500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for iPhone","OTHER","990960"
1322222653588099000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322222678296723500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322223084225646600,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322223131965169700,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.8248,0.0006,0.8614,0.1379,"Twitter for Android","OTHER","990960"
1322223147127636000,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322223480469934000,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322223533020369000,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter Web App","OTHER","990960"
1322223591388303400,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322223648997052400,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter Web App","OTHER","990960"
1322223852030754800,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322223929512153000,"RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","NEUTRAL",0.5212,0.0005,0.9555,0.044,"Twitter for Android","OTHER","990960"
1322223936290103300,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322224024135585800,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
1322224061087363000,"RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","RT @ella_kiman1: Normalise using Mpesa when Topping Up your Airtime.
It is fast, easy and reliable. Use the paybill number 990960 to top up…","POSITIVE",0.9394,0.0006,0.4776,0.5219,"Twitter for Android","OTHER","990960"
